PID,Trial,Condition,Measure,Response
114,9,Mismatched Hand,Body Ownership,1.0
115,1,Mismatched Hand,Body Ownership,-1.0
115,2,Matched Hand,Body Ownership,1.0
115,3,Alien Hand,Body Ownership,3.0
115,4,Mismatched Hand,Body Ownership,1.0
115,5,Matched Hand,Body Ownership,1.0
115,6,Alien Hand,Body Ownership,2.0
115,7,Mismatched Hand,Body Ownership,-1.0
115,8,Matched Hand,Body Ownership,3.0
115,9,Alien Hand,Body Ownership,0.0
116,1,Mismatched Hand,Body Ownership,1.0
116,2,Alien Hand,Body Ownership,2.0
116,3,Matched Hand,Body Ownership,2.0
116,4,Mismatched Hand,Body Ownership,1.0
116,5,Alien Hand,Body Ownership,2.0
116,6,Matched Hand,Body Ownership,3.0
116,7,Mismatched Hand,Body Ownership,2.0
116,8,Alien Hand,Body Ownership,1.0
116,9,Matched Hand,Body Ownership,3.0
117,1,Matched Hand,Body Ownership,3.0
117,2,Alien Hand,Body Ownership,3.0
117,3,Mismatched Hand,Body Ownership,3.0
117,4,Matched Hand,Body Ownership,3.0
117,5,Alien Hand,Body Ownership,-3.0
117,6,Mismatched Hand,Body Ownership,3.0
117,7,Matched Hand,Body Ownership,3.0
117,8,Alien Hand,Body Ownership,0.0
117,9,Mismatched Hand,Body Ownership,3.0
118,1,Matched Hand,Body Ownership,0.0
118,2,Mismatched Hand,Body Ownership,-3.0
118,3,Alien Hand,Body Ownership,-3.0
118,4,Matched Hand,Body Ownership,1.0
118,5,Mismatched Hand,Body Ownership,-3.0
118,6,Alien Hand,Body Ownership,-3.0
118,7,Matched Hand,Body Ownership,1.0
118,8,Mismatched Hand,Body Ownership,-2.0
118,9,Alien Hand,Body Ownership,-3.0
119,1,Matched Hand,Body Ownership,2.0
119,2,Alien Hand,Body Ownership,-3.0
119,3,Mismatched Hand,Body Ownership,-1.0
119,4,Matched Hand,Body Ownership,3.0
119,5,Alien Hand,Body Ownership,-2.0
119,6,Mismatched Hand,Body Ownership,1.0
119,7,Matched Hand,Body Ownership,3.0
119,8,Alien Hand,Body Ownership,-3.0
119,9,Mismatched Hand,Body Ownership,1.0
120,1,Alien Hand,Body Ownership,0.0
120,2,Matched Hand,Body Ownership,2.0
120,3,Mismatched Hand,Body Ownership,-3.0
120,4,Alien Hand,Body Ownership,-3.0
120,5,Matched Hand,Body Ownership,2.0
120,6,Mismatched Hand,Body Ownership,-2.0
120,7,Alien Hand,Body Ownership,-3.0
120,8,Matched Hand,Body Ownership,2.0
120,9,Mismatched Hand,Body Ownership,-2.0
9,1,Mismatched Hand,Humanness,1.6
9,2,Alien Hand,Humanness,0.0
9,3,Matched Hand,Humanness,2.2
9,4,Mismatched Hand,Humanness,2.6
9,5,Alien Hand,Humanness,0.4
9,6,Matched Hand,Humanness,2.6
9,7,Mismatched Hand,Humanness,2.8
9,8,Alien Hand,Humanness,-1.8
9,9,Matched Hand,Humanness,2.8
10,1,Matched Hand,Humanness,1.2
10,2,Alien Hand,Humanness,0.2
10,3,Mismatched Hand,Humanness,1.8
10,4,Matched Hand,Humanness,2.6
10,5,Alien Hand,Humanness,-1.4
10,6,Mismatched Hand,Humanness,2.2
10,7,Matched Hand,Humanness,2.4
10,8,Alien Hand,Humanness,-2.4
10,9,Mismatched Hand,Humanness,2.6
11,1,Matched Hand,Humanness,0.2
11,2,Mismatched Hand,Humanness,0.2
11,3,Alien Hand,Humanness,-1.0
11,4,Matched Hand,Humanness,-0.2
11,5,Mismatched Hand,Humanness,0.2
11,6,Alien Hand,Humanness,-1.0
11,7,Matched Hand,Humanness,0.6
11,8,Mismatched Hand,Humanness,1.8
11,9,Alien Hand,Humanness,-1.0
12,1,Alien Hand,Humanness,-0.4
12,2,Mismatched Hand,Humanness,-0.6
12,3,Matched Hand,Humanness,0.6
12,4,Alien Hand,Humanness,-1.0
12,5,Mismatched Hand,Humanness,-1.8
12,6,Matched Hand,Humanness,0.6
12,7,Alien Hand,Humanness,-1.4
12,8,Mismatched Hand,Humanness,0.2
12,9,Matched Hand,Humanness,0.0
13,1,Matched Hand,Humanness,1.2
13,2,Alien Hand,Humanness,-0.6
13,3,Mismatched Hand,Humanness,1.4
13,4,Matched Hand,Humanness,1.8
13,5,Alien Hand,Humanness,0.2
13,6,Mismatched Hand,Humanness,2.0
13,7,Matched Hand,Humanness,2.2
13,8,Alien Hand,Humanness,-0.2
13,9,Mismatched Hand,Humanness,1.8
14,1,Alien Hand,Humanness,-0.2
14,2,Mismatched Hand,Humanness,1.2
14,3,Matched Hand,Humanness,1.8
14,4,Alien Hand,Humanness,-0.4
14,5,Mismatched Hand,Humanness,0.6
14,6,Matched Hand,Humanness,0.6
14,7,Alien Hand,Humanness,-0.4
14,8,Mismatched Hand,Humanness,0.4
14,9,Matched Hand,Humanness,1.2
15,1,Matched Hand,Humanness,2.4
15,2,Alien Hand,Humanness,-0.8
15,3,Mismatched Hand,Humanness,2.6
15,4,Matched Hand,Humanness,2.6
15,5,Alien Hand,Humanness,-1.2
15,6,Mismatched Hand,Humanness,2.6
15,7,Matched Hand,Humanness,2.8
15,8,Alien Hand,Humanness,-0.8
15,9,Mismatched Hand,Humanness,3.0
16,1,Matched Hand,Humanness,1.8
16,2,Alien Hand,Humanness,2.4
16,3,Mismatched Hand,Humanness,2.6
16,4,Matched Hand,Humanness,2.6
16,5,Alien Hand,Humanness,1.4
16,6,Mismatched Hand,Humanness,3.0
16,7,Matched Hand,Humanness,2.6
16,8,Alien Hand,Humanness,0.2
16,9,Mismatched Hand,Humanness,3.0
17,1,Alien Hand,Humanness,-0.6
17,2,Mismatched Hand,Humanness,2.4
17,3,Matched Hand,Humanness,-1.0
17,4,Alien Hand,Humanness,0.4
17,5,Mismatched Hand,Humanness,2.4
17,6,Matched Hand,Humanness,2.0
17,7,Alien Hand,Humanness,0.4
17,8,Mismatched Hand,Humanness,2.2
17,9,Matched Hand,Humanness,2.4
18,1,Mismatched Hand,Humanness,2.2
18,2,Matched Hand,Humanness,2.0
18,3,Alien Hand,Humanness,1.0
18,4,Mismatched Hand,Humanness,0.4
18,5,Matched Hand,Humanness,0.6
18,6,Alien Hand,Humanness,0.2
18,7,Mismatched Hand,Humanness,0.4
18,8,Matched Hand,Humanness,1.0
18,9,Alien Hand,Humanness,0.2
19,1,Mismatched Hand,Humanness,0.2
19,2,Alien Hand,Humanness,0.6
19,3,Matched Hand,Humanness,1.2
19,4,Mismatched Hand,Humanness,1.4
19,5,Alien Hand,Humanness,1.0
19,6,Matched Hand,Humanness,1.6
19,7,Mismatched Hand,Humanness,1.6
19,8,Alien Hand,Humanness,1.6
19,9,Matched Hand,Humanness,1.6
20,1,Matched Hand,Humanness,-1.4
20,2,Mismatched Hand,Humanness,0.8
20,3,Alien Hand,Humanness,1.2
20,4,Matched Hand,Humanness,-1.0
20,5,Mismatched Hand,Humanness,0.2
20,6,Alien Hand,Humanness,0.2
20,7,Matched Hand,Humanness,-2.6
20,8,Mismatched Hand,Humanness,1.0
20,9,Alien Hand,Humanness,-0.2
21,1,Alien Hand,Humanness,0.6
21,2,Mismatched Hand,Humanness,2.2
21,3,Matched Hand,Humanness,3.0
21,4,Alien Hand,Humanness,-1.6
21,5,Mismatched Hand,Humanness,1.6
21,6,Matched Hand,Humanness,2.8
21,7,Alien Hand,Humanness,-1.2
21,8,Mismatched Hand,Humanness,1.8
21,9,Matched Hand,Humanness,2.8
22,1,Matched Hand,Humanness,-0.6
22,2,Mismatched Hand,Humanness,0.6
22,3,Alien Hand,Humanness,0.6
22,4,Matched Hand,Humanness,0.6
22,5,Mismatched Hand,Humanness,0.4
22,6,Alien Hand,Humanness,0.2
22,7,Matched Hand,Humanness,0.4
22,8,Mismatched Hand,Humanness,-0.2
22,9,Alien Hand,Humanness,0.0
23,1,Matched Hand,Humanness,2.0
23,2,Alien Hand,Humanness,2.2
23,3,Mismatched Hand,Humanness,2.6
23,4,Matched Hand,Humanness,2.8
23,5,Alien Hand,Humanness,2.2
23,6,Mismatched Hand,Humanness,2.2
23,7,Matched Hand,Humanness,3.0
23,8,Alien Hand,Humanness,1.0
23,9,Mismatched Hand,Humanness,2.0
24,1,Alien Hand,Humanness,-1.0
24,2,Mismatched Hand,Humanness,1.0
24,3,Matched Hand,Humanness,1.8
24,4,Alien Hand,Humanness,-2.0
24,5,Mismatched Hand,Humanness,2.4
24,6,Matched Hand,Humanness,0.0
24,7,Alien Hand,Humanness,-1.0
24,8,Mismatched Hand,Humanness,2.2
24,9,Matched Hand,Humanness,1.2
25,1,Matched Hand,Humanness,1.8
25,2,Alien Hand,Humanness,0.4
25,3,Mismatched Hand,Humanness,1.8
25,4,Matched Hand,Humanness,2.2
25,5,Alien Hand,Humanness,-0.8
25,6,Mismatched Hand,Humanness,2.0
25,7,Matched Hand,Humanness,2.4
25,8,Alien Hand,Humanness,-0.8
25,9,Mismatched Hand,Humanness,1.8
26,1,Mismatched Hand,Humanness,1.4
26,2,Matched Hand,Humanness,2.6
26,3,Alien Hand,Humanness,-0.4
26,4,Mismatched Hand,Humanness,2.4
26,5,Matched Hand,Humanness,3.0
26,6,Alien Hand,Humanness,0.6
26,7,Mismatched Hand,Humanness,3.0
26,8,Matched Hand,Humanness,3.0
26,9,Alien Hand,Humanness,1.2
27,1,Alien Hand,Humanness,1.8
27,2,Mismatched Hand,Humanness,1.8
27,3,Matched Hand,Humanness,2.0
27,4,Alien Hand,Humanness,0.4
27,5,Mismatched Hand,Humanness,0.8
27,6,Matched Hand,Humanness,1.0
27,7,Alien Hand,Humanness,1.6
27,8,Mismatched Hand,Humanness,0.8
27,9,Matched Hand,Humanness,1.6
28,1,Alien Hand,Humanness,1.2
28,2,Mismatched Hand,Humanness,1.8
28,3,Matched Hand,Humanness,2.0
28,4,Alien Hand,Humanness,1.8
28,5,Mismatched Hand,Humanness,0.8
28,6,Matched Hand,Humanness,0.2
28,7,Alien Hand,Humanness,0.8
28,8,Mismatched Hand,Humanness,-0.4
28,9,Matched Hand,Humanness,0.0
29,1,Matched Hand,Humanness,1.4
29,2,Mismatched Hand,Humanness,0.8
29,3,Alien Hand,Humanness,-0.4
29,4,Matched Hand,Humanness,1.2
29,5,Mismatched Hand,Humanness,1.2
29,6,Alien Hand,Humanness,-2.4
29,7,Matched Hand,Humanness,-0.6
29,8,Mismatched Hand,Humanness,-1.2
29,9,Alien Hand,Humanness,-2.2
30,1,Matched Hand,Humanness,1.4
30,2,Mismatched Hand,Humanness,0.8
30,3,Alien Hand,Humanness,-0.4
30,4,Matched Hand,Humanness,1.6
30,5,Mismatched Hand,Humanness,1.8
30,6,Alien Hand,Humanness,-0.8
30,7,Matched Hand,Humanness,2.0
30,8,Mismatched Hand,Humanness,1.6
30,9,Alien Hand,Humanness,-0.8
31,1,Mismatched Hand,Humanness,0.8
31,2,Alien Hand,Humanness,-1.0
31,3,Matched Hand,Humanness,-0.4
31,4,Mismatched Hand,Humanness,1.4
31,5,Alien Hand,Humanness,2.2
31,6,Matched Hand,Humanness,1.6
31,7,Mismatched Hand,Humanness,-0.2
31,8,Alien Hand,Humanness,2.8
31,9,Matched Hand,Humanness,2.2
32,1,Mismatched Hand,Humanness,0.4
32,2,Matched Hand,Humanness,0.2
32,3,Alien Hand,Humanness,-1.2
32,4,Mismatched Hand,Humanness,0.8
32,5,Matched Hand,Humanness,0.6
32,6,Alien Hand,Humanness,-0.6
32,7,Mismatched Hand,Humanness,0.6
32,8,Matched Hand,Humanness,1.4
32,9,Alien Hand,Humanness,-0.4
33,1,Matched Hand,Humanness,-2.2
33,2,Alien Hand,Humanness,-2.0
33,3,Mismatched Hand,Humanness,0.4
33,4,Matched Hand,Humanness,0.8
33,5,Alien Hand,Humanness,0.4
33,6,Mismatched Hand,Humanness,1.4
33,7,Matched Hand,Humanness,1.0
33,8,Alien Hand,Humanness,-0.2
33,9,Mismatched Hand,Humanness,1.4
34,1,Matched Hand,Humanness,1.4
34,2,Mismatched Hand,Humanness,1.4
34,3,Alien Hand,Humanness,-2.0
34,4,Matched Hand,Humanness,1.6
34,5,Mismatched Hand,Humanness,-0.2
34,6,Alien Hand,Humanness,0.0
34,7,Matched Hand,Humanness,1.8
34,8,Mismatched Hand,Humanness,1.4
34,9,Alien Hand,Humanness,-1.6
35,1,Alien Hand,Humanness,0.4
35,2,Matched Hand,Humanness,1.0
35,3,Mismatched Hand,Humanness,2.6
35,4,Alien Hand,Humanness,0.0
35,5,Matched Hand,Humanness,2.2
35,6,Mismatched Hand,Humanness,2.8
35,7,Alien Hand,Humanness,-0.2
35,8,Matched Hand,Humanness,1.6
35,9,Mismatched Hand,Humanness,2.8
36,1,Matched Hand,Humanness,0.8
36,2,Mismatched Hand,Humanness,0.6
36,3,Alien Hand,Humanness,0.6
36,4,Matched Hand,Humanness,0.8
36,5,Mismatched Hand,Humanness,0.4
36,6,Alien Hand,Humanness,-0.4
36,7,Matched Hand,Humanness,0.8
36,8,Mismatched Hand,Humanness,0.4
36,9,Alien Hand,Humanness,0.0
37,1,Alien Hand,Humanness,0.4
37,2,Matched Hand,Humanness,1.0
37,3,Mismatched Hand,Humanness,1.0
37,4,Alien Hand,Humanness,-2.0
37,5,Matched Hand,Humanness,1.2
37,6,Mismatched Hand,Humanness,1.4
37,7,Alien Hand,Humanness,-2.0
37,8,Matched Hand,Humanness,1.4
37,9,Mismatched Hand,Humanness,1.4
38,1,Mismatched Hand,Humanness,1.6
38,2,Matched Hand,Humanness,0.8
38,3,Alien Hand,Humanness,0.0
38,4,Mismatched Hand,Humanness,1.0
38,5,Matched Hand,Humanness,1.2
38,6,Alien Hand,Humanness,0.2
38,7,Mismatched Hand,Humanness,1.6
38,8,Matched Hand,Humanness,1.6
38,9,Alien Hand,Humanness,0.4
39,1,Matched Hand,Humanness,1.4
39,2,Mismatched Hand,Humanness,2.0
39,3,Alien Hand,Humanness,2.0
39,4,Matched Hand,Humanness,1.8
39,5,Mismatched Hand,Humanness,2.0
39,6,Alien Hand,Humanness,2.0
39,7,Matched Hand,Humanness,2.0
39,8,Mismatched Hand,Humanness,2.0
39,9,Alien Hand,Humanness,-1.2
40,1,Alien Hand,Humanness,2.0
40,2,Mismatched Hand,Humanness,2.4
40,3,Matched Hand,Humanness,1.0
40,4,Alien Hand,Humanness,0.8
40,5,Mismatched Hand,Humanness,2.2
40,6,Matched Hand,Humanness,2.6
40,7,Alien Hand,Humanness,-1.0
40,8,Mismatched Hand,Humanness,1.4
40,9,Matched Hand,Humanness,2.6
41,1,Mismatched Hand,Humanness,0.6
41,2,Matched Hand,Humanness,1.6
41,3,Alien Hand,Humanness,1.2
41,4,Mismatched Hand,Humanness,2.4
41,5,Matched Hand,Humanness,2.8
41,6,Alien Hand,Humanness,-0.4
41,7,Mismatched Hand,Humanness,0.6
41,8,Matched Hand,Humanness,2.0
41,9,Alien Hand,Humanness,0.2
42,1,Alien Hand,Humanness,0.2
42,2,Matched Hand,Humanness,0.0
42,3,Mismatched Hand,Humanness,0.0
42,4,Alien Hand,Humanness,-1.0
42,5,Matched Hand,Humanness,0.2
42,6,Mismatched Hand,Humanness,0.8
42,7,Alien Hand,Humanness,-1.6
42,8,Matched Hand,Humanness,0.4
42,9,Mismatched Hand,Humanness,0.0
43,1,Matched Hand,Humanness,1.6
43,2,Alien Hand,Humanness,-0.4
43,3,Mismatched Hand,Humanness,2.0
43,4,Matched Hand,Humanness,1.6
43,5,Alien Hand,Humanness,0.0
43,6,Mismatched Hand,Humanness,1.0
43,7,Matched Hand,Humanness,2.0
43,8,Alien Hand,Humanness,-1.0
43,9,Mismatched Hand,Humanness,2.0
44,1,Mismatched Hand,Humanness,-1.4
44,2,Matched Hand,Humanness,1.0
44,3,Alien Hand,Humanness,-0.8
44,4,Mismatched Hand,Humanness,2.2
44,5,Matched Hand,Humanness,2.0
44,6,Alien Hand,Humanness,-2.6
44,7,Mismatched Hand,Humanness,2.0
44,8,Matched Hand,Humanness,2.0
44,9,Alien Hand,Humanness,-1.6
45,1,Matched Hand,Humanness,0.6
45,2,Mismatched Hand,Humanness,0.2
45,3,Alien Hand,Humanness,-1.8
45,4,Matched Hand,Humanness,0.6
45,5,Mismatched Hand,Humanness,-0.2
45,6,Alien Hand,Humanness,-2.2
45,7,Matched Hand,Humanness,0.8
45,8,Mismatched Hand,Humanness,1.0
45,9,Alien Hand,Humanness,-2.6
46,1,Mismatched Hand,Humanness,2.0
46,2,Matched Hand,Humanness,1.8
46,3,Alien Hand,Humanness,1.2
46,4,Mismatched Hand,Humanness,1.8
46,5,Matched Hand,Humanness,1.4
46,6,Alien Hand,Humanness,0.4
46,7,Mismatched Hand,Humanness,2.6
46,8,Matched Hand,Humanness,2.2
46,9,Alien Hand,Humanness,1.8
47,1,Mismatched Hand,Humanness,1.8
47,2,Alien Hand,Humanness,1.4
47,3,Matched Hand,Humanness,1.8
47,4,Mismatched Hand,Humanness,1.8
47,5,Alien Hand,Humanness,2.0
47,6,Matched Hand,Humanness,2.0
47,7,Mismatched Hand,Humanness,1.8
47,8,Alien Hand,Humanness,2.2
47,9,Matched Hand,Humanness,2.6
48,1,Matched Hand,Humanness,1.8
48,2,Mismatched Hand,Humanness,1.8
48,3,Alien Hand,Humanness,-1.0
48,4,Matched Hand,Humanness,3.0
48,5,Mismatched Hand,Humanness,2.4
48,6,Alien Hand,Humanness,-2.2
48,7,Matched Hand,Humanness,3.0
48,8,Mismatched Hand,Humanness,2.8
48,9,Alien Hand,Humanness,-2.2
49,1,Matched Hand,Humanness,2.0
49,2,Mismatched Hand,Humanness,1.6
49,3,Alien Hand,Humanness,2.0
49,4,Matched Hand,Humanness,2.2
49,5,Mismatched Hand,Humanness,2.0
49,6,Alien Hand,Humanness,1.0
49,7,Matched Hand,Humanness,1.4
49,8,Mismatched Hand,Humanness,2.0
49,9,Alien Hand,Humanness,0.8
50,1,Alien Hand,Humanness,1.6
50,2,Matched Hand,Humanness,2.2
50,3,Mismatched Hand,Humanness,1.6
50,4,Alien Hand,Humanness,0.6
50,5,Matched Hand,Humanness,2.4
50,6,Mismatched Hand,Humanness,1.4
50,7,Alien Hand,Humanness,0.4
50,8,Matched Hand,Humanness,2.0
50,9,Mismatched Hand,Humanness,1.6
51,1,Matched Hand,Humanness,1.0
51,2,Mismatched Hand,Humanness,1.6
51,3,Alien Hand,Humanness,-1.2
51,4,Matched Hand,Humanness,1.6
51,5,Mismatched Hand,Humanness,1.4
51,6,Alien Hand,Humanness,-0.6
51,7,Matched Hand,Humanness,1.2
51,8,Mismatched Hand,Humanness,1.2
51,9,Alien Hand,Humanness,-0.2
52,1,Mismatched Hand,Humanness,1.4
52,2,Matched Hand,Humanness,1.6
52,3,Alien Hand,Humanness,0.2
52,4,Mismatched Hand,Humanness,1.6
52,5,Matched Hand,Humanness,1.6
52,6,Alien Hand,Humanness,-0.4
52,7,Mismatched Hand,Humanness,1.6
52,8,Matched Hand,Humanness,1.6
52,9,Alien Hand,Humanness,0.0
53,1,Alien Hand,Humanness,0.6
53,2,Mismatched Hand,Humanness,2.0
53,3,Matched Hand,Humanness,2.4
53,4,Alien Hand,Humanness,0.8
53,5,Mismatched Hand,Humanness,2.6
53,6,Matched Hand,Humanness,2.8
53,7,Alien Hand,Humanness,-0.6
53,8,Mismatched Hand,Humanness,2.4
53,9,Matched Hand,Humanness,1.4
54,1,Matched Hand,Humanness,1.6
54,2,Alien Hand,Humanness,-0.8
54,3,Mismatched Hand,Humanness,1.6
54,4,Matched Hand,Humanness,1.4
54,5,Alien Hand,Humanness,-0.8
54,6,Mismatched Hand,Humanness,1.4
54,7,Matched Hand,Humanness,0.8
54,8,Alien Hand,Humanness,0.0
54,9,Mismatched Hand,Humanness,0.4
55,1,Matched Hand,Humanness,-0.2
55,2,Mismatched Hand,Humanness,-0.6
55,3,Alien Hand,Humanness,-1.6
55,4,Matched Hand,Humanness,-0.8
55,5,Mismatched Hand,Humanness,-0.8
55,6,Alien Hand,Humanness,-1.6
55,7,Matched Hand,Humanness,0.2
55,8,Mismatched Hand,Humanness,-0.8
55,9,Alien Hand,Humanness,-1.0
56,1,Matched Hand,Humanness,1.4
56,2,Mismatched Hand,Humanness,1.4
56,3,Alien Hand,Humanness,0.0
56,4,Matched Hand,Humanness,1.8
56,5,Mismatched Hand,Humanness,1.0
56,6,Alien Hand,Humanness,-1.4
56,7,Matched Hand,Humanness,2.2
56,8,Mismatched Hand,Humanness,2.2
56,9,Alien Hand,Humanness,-0.8
57,1,Matched Hand,Humanness,0.0
57,2,Alien Hand,Humanness,0.0
57,3,Mismatched Hand,Humanness,0.0
57,4,Matched Hand,Humanness,0.0
57,5,Alien Hand,Humanness,0.0
57,6,Mismatched Hand,Humanness,0.0
57,7,Matched Hand,Humanness,0.0
57,8,Alien Hand,Humanness,0.0
57,9,Mismatched Hand,Humanness,0.0
58,1,Alien Hand,Humanness,-1.2
58,2,Mismatched Hand,Humanness,0.4
58,3,Matched Hand,Humanness,0.6
58,4,Alien Hand,Humanness,-1.0
58,5,Mismatched Hand,Humanness,0.2
58,6,Matched Hand,Humanness,1.0
58,7,Alien Hand,Humanness,-1.2
58,8,Mismatched Hand,Humanness,0.6
58,9,Matched Hand,Humanness,0.8
59,1,Alien Hand,Humanness,2.2
59,2,Mismatched Hand,Humanness,2.4
59,3,Matched Hand,Humanness,2.8
59,4,Alien Hand,Humanness,2.0
59,5,Mismatched Hand,Humanness,2.6
59,6,Matched Hand,Humanness,2.6
59,7,Alien Hand,Humanness,2.2
59,8,Mismatched Hand,Humanness,2.8
59,9,Matched Hand,Humanness,2.6
60,1,Matched Hand,Humanness,2.0
60,2,Mismatched Hand,Humanness,0.6
60,3,Alien Hand,Humanness,-1.0
60,4,Matched Hand,Humanness,1.8
60,5,Mismatched Hand,Humanness,1.4
60,6,Alien Hand,Humanness,-1.0
60,7,Matched Hand,Humanness,2.2
60,8,Mismatched Hand,Humanness,1.8
60,9,Alien Hand,Humanness,-0.2
61,1,Matched Hand,Humanness,1.4
61,2,Mismatched Hand,Humanness,0.8
61,3,Alien Hand,Humanness,-1.4
61,4,Matched Hand,Humanness,1.8
61,5,Mismatched Hand,Humanness,1.0
61,6,Alien Hand,Humanness,-1.8
61,7,Matched Hand,Humanness,2.4
61,8,Mismatched Hand,Humanness,1.2
61,9,Alien Hand,Humanness,-2.0
62,1,Mismatched Hand,Humanness,0.8
62,2,Matched Hand,Humanness,1.6
62,3,Alien Hand,Humanness,-1.8
62,4,Mismatched Hand,Humanness,-1.6
62,5,Matched Hand,Humanness,0.2
62,6,Alien Hand,Humanness,-1.0
62,7,Mismatched Hand,Humanness,1.8
62,8,Matched Hand,Humanness,-0.6
62,9,Alien Hand,Humanness,-2.0
63,1,Matched Hand,Humanness,2.4
63,2,Mismatched Hand,Humanness,2.6
63,3,Alien Hand,Humanness,0.8
63,4,Matched Hand,Humanness,2.8
63,5,Mismatched Hand,Humanness,2.8
63,6,Alien Hand,Humanness,0.4
63,7,Matched Hand,Humanness,3.0
63,8,Mismatched Hand,Humanness,3.0
63,9,Alien Hand,Humanness,0.0
64,1,Mismatched Hand,Humanness,0.6
64,2,Matched Hand,Humanness,2.6
64,3,Alien Hand,Humanness,-1.8
64,4,Mismatched Hand,Humanness,2.6
64,5,Matched Hand,Humanness,3.0
64,6,Alien Hand,Humanness,-1.6
64,7,Mismatched Hand,Humanness,2.8
64,8,Matched Hand,Humanness,2.8
64,9,Alien Hand,Humanness,-1.8
65,1,Mismatched Hand,Humanness,1.6
65,2,Matched Hand,Humanness,2.4
65,3,Alien Hand,Humanness,2.0
65,4,Mismatched Hand,Humanness,2.4
65,5,Matched Hand,Humanness,2.4
65,6,Alien Hand,Humanness,2.0
65,7,Mismatched Hand,Humanness,2.4
65,8,Matched Hand,Humanness,2.6
65,9,Alien Hand,Humanness,2.0
66,1,Mismatched Hand,Humanness,2.8
66,2,Matched Hand,Humanness,3.0
66,3,Alien Hand,Humanness,-1.6
66,4,Mismatched Hand,Humanness,3.0
66,5,Matched Hand,Humanness,3.0
66,6,Alien Hand,Humanness,-1.8
66,7,Mismatched Hand,Humanness,3.0
66,8,Matched Hand,Humanness,3.0
66,9,Alien Hand,Humanness,-1.6
67,1,Mismatched Hand,Humanness,0.2
67,2,Matched Hand,Humanness,0.0
67,3,Alien Hand,Humanness,-0.6
67,4,Mismatched Hand,Humanness,0.4
67,5,Matched Hand,Humanness,0.8
67,6,Alien Hand,Humanness,-1.4
67,7,Mismatched Hand,Humanness,0.8
67,8,Matched Hand,Humanness,1.2
67,9,Alien Hand,Humanness,-2.0
68,1,Alien Hand,Humanness,0.4
68,2,Mismatched Hand,Humanness,0.4
68,3,Matched Hand,Humanness,0.8
68,4,Alien Hand,Humanness,0.0
68,5,Mismatched Hand,Humanness,0.4
68,6,Matched Hand,Humanness,0.4
68,7,Alien Hand,Humanness,0.0
68,8,Mismatched Hand,Humanness,0.0
68,9,Matched Hand,Humanness,0.8
69,1,Mismatched Hand,Humanness,1.4
69,2,Matched Hand,Humanness,1.6
69,3,Alien Hand,Humanness,0.8
69,4,Mismatched Hand,Humanness,2.0
69,5,Matched Hand,Humanness,2.0
69,6,Alien Hand,Humanness,-1.0
69,7,Mismatched Hand,Humanness,2.0
69,8,Matched Hand,Humanness,2.0
69,9,Alien Hand,Humanness,-1.6
70,1,Mismatched Hand,Humanness,1.6
70,2,Alien Hand,Humanness,1.0
70,3,Matched Hand,Humanness,2.8
70,4,Mismatched Hand,Humanness,2.0
70,5,Alien Hand,Humanness,-0.4
70,6,Matched Hand,Humanness,3.0
70,7,Mismatched Hand,Humanness,2.8
70,8,Alien Hand,Humanness,-0.6
70,9,Matched Hand,Humanness,2.4
71,1,Mismatched Hand,Humanness,1.0
71,2,Matched Hand,Humanness,2.6
71,3,Alien Hand,Humanness,0.6
71,4,Mismatched Hand,Humanness,2.4
71,5,Matched Hand,Humanness,2.8
71,6,Alien Hand,Humanness,-0.2
71,7,Mismatched Hand,Humanness,2.2
71,8,Matched Hand,Humanness,2.4
71,9,Alien Hand,Humanness,-0.2
72,1,Mismatched Hand,Humanness,0.6
72,2,Matched Hand,Humanness,0.4
72,3,Alien Hand,Humanness,-0.4
72,4,Mismatched Hand,Humanness,0.4
72,5,Matched Hand,Humanness,1.0
72,6,Alien Hand,Humanness,-0.4
72,7,Mismatched Hand,Humanness,0.6
72,8,Matched Hand,Humanness,1.0
72,9,Alien Hand,Humanness,0.0
73,1,Matched Hand,Humanness,2.2
73,2,Mismatched Hand,Humanness,1.8
73,3,Alien Hand,Humanness,-1.0
73,4,Matched Hand,Humanness,2.2
73,5,Mismatched Hand,Humanness,2.6
73,6,Alien Hand,Humanness,-1.0
73,7,Matched Hand,Humanness,2.6
73,8,Mismatched Hand,Humanness,2.8
73,9,Alien Hand,Humanness,-0.6
74,1,Alien Hand,Humanness,0.6
74,2,Mismatched Hand,Humanness,2.4
74,3,Matched Hand,Humanness,1.2
74,4,Alien Hand,Humanness,-0.4
74,5,Mismatched Hand,Humanness,2.0
74,6,Matched Hand,Humanness,2.2
74,7,Alien Hand,Humanness,-1.4
74,8,Mismatched Hand,Humanness,3.0
74,9,Matched Hand,Humanness,2.4
75,1,Matched Hand,Humanness,2.0
75,2,Mismatched Hand,Humanness,0.6
75,3,Alien Hand,Humanness,-0.6
75,4,Matched Hand,Humanness,2.6
75,5,Mismatched Hand,Humanness,1.6
75,6,Alien Hand,Humanness,-0.4
75,7,Matched Hand,Humanness,2.2
75,8,Mismatched Hand,Humanness,1.4
75,9,Alien Hand,Humanness,-0.4
76,1,Alien Hand,Humanness,1.6
76,2,Mismatched Hand,Humanness,1.8
76,3,Matched Hand,Humanness,2.2
76,4,Alien Hand,Humanness,1.2
76,5,Mismatched Hand,Humanness,2.0
